ID;DATA;TEL;CPF;SOLICITANTE;DS_RECEITA;exame_de_imagem
1387;20/01/2020;1100001387;12345671387;Paula;-DERMATOSCOPIA:   X3 SOLICITO- DERMATOSCOPIA EM CONSULTÓRIO SOLICITO DERMATOSCOPIA PARA ELUCIDAÇÃO DIAGNÓSTICA DE LESÃO DE PELE. HD: AVALIAÇÃO DE NEVOS E LESÕES SUSPEITAS DE PELE COD TUSS: 41301137   X3 GRATA, ;
1388;15/03/2020;1100001388;12345671388;Lucas;PACIENTE COM SD GRIPAL, INCLUSIVE FEBRE. SOLCITIO TESTAGEM ANTIFENO COVID NO DIA 14/12/23 CID B342 GRATO  ;
1389;30/11/2020;1100001389;12345671389;Juliana;FAVOR MARCAR RETORNO NO DIA 05.04.2024 OBRIGADO. ;
1390;12/10/2020;1100001390;12345671390;Fernando;Declaro para os devidos fins que o paciente supracitado encontra-se apto para realização de atividade física.  At.te,  ;
1391;28/04/2020;1100001391;12345671391;Cristina;ENCAMINHAMENTO: ENCAMINHO AO ORTOPEDISTA HD: LOMBALGIA MECANICA CRONICA ;
1392;01/05/2020;1100001392;12345671392;Rafael;SOLICITO TR PARA COVDI19 PACIENTE É FUNCIONÁRIO DA INSTITUIÇÃO.  ;
1393;21/06/2020;1100001393;12345671393;Patrícia;;
1394;19/09/2020;1100001394;12345671394;Vinícius;REALIZAR EM CARÁTER DE URGENCIA - COLETA DE BIOPSIA DE MEDULA ÓSSEA SOB SEDAÇÃO - ASPIRAÇÃO DE MEDULA ÓSSEA - MIELOGRAMA - IMUNOFENOTIPAGEM - CARIOTIPO - BIOPSIA DE MEDULA OSSEA COM IMUNOHISTOQUIMICA RELATORIO MEDICO AO CONVENIO: ESTADIAMENTO DE LNH T PERIFERICO CID 10: C 844 ;
1395;19/02/2020;1100001395;12345671395;Camila;Á RESSONANCIA MAGNETICA  SOLICITO AO PACIENTE ACIMA COM LOMBOCIATALGIA                                                                 RNM LOMBAR                                                                 RNM BACIA                                                                 RNM JOELHO DIREITO  ;
1396;06/09/2020;1100001396;12345671396;Rodrigo;SOLICITO SEGUIMENTO ORTOPEDICO AMBULATORIAL  HD: FRATURA FALANGE MEDIAL 5 QDD  GRATO  ;
1397;03/09/2020;1100001397;12345671397;Tatiana;ENCAMINHAMENTO AO PS  PACIENTE EM D4-D5 DE SINTOMAS DE DENGUE  COMPARECE AO AMBULATORIO COM PRURIDO E EXANTEMA COM EVOLUÇÃO DESDE ONTEM, SEM MELHORA NO MOMENTO.  NÃO APRESENTA EXAME CONTROLE  DEVIDO SINTOMATOLOGIA E DESEJO - ENCAMINHO AO PS PARA EXAME CONTROLE E PARA RALIZAÇÃO DE MEDICAÇÃO ANTIHISTAMINICA PARA AVALIAR MELHORA DE PRURIDO SCUNRAIO A QUADRO EXANTEMATICO DA DENGUE  ATT  ;
1398;14/12/2020;1100001398;12345671398;Gustavo;SOLICITO: teste rapido dengue ns1 Material: sangue indicação: pesquisa de arbovirose ;
1399;11/02/2020;1100001399;12345671399;Isabela;encaminhamento ao pneumo ped. encaminho o menor acima,para avaliaçao e conduta hd=asma grata ;
1400;18/02/2020;1100001400;12345671400;João;SOLICITO    ENDOSCOPIA   DIGESTIVA   ALTA CID  R101 HD   DOR   EPIGASTRICA ;
1401;13/10/2020;1100001401;12345671401;Maria; HEMOGRAMA COMPLETO  COAGULOGRAMA  HD : PRE OP  ;
1402;25/03/2020;1100001402;12345671402;José;Solicito estradiol fsh hemograma u cr tgo tgp hb glic tsh t4l falc ggt hb glic col t e frações  ca 15.3 ca i vit d ;
1403;25/11/2020;1100001403;12345671403;Ana;AO CONVENIO, SOLICITO OS SEGUINTES EXAMES: NS1  CID A90 TUSS 40324192 HEMOGRAMA COMPLETO CID A90 TUSS 40304361 TESTE COVID CID B34.2 TUSS 40314618 ;
1404;12/02/2020;1100001404;12345671404;Pedro;SOLICITO USG DE PELE E PARTES MOLES COM DOPPLER DE NODULO EM ANTEBRAÇO E. HD: CISTO EPIDERMICO X LIPOMA ;
1405;19/10/2020;1100001405;12345671405;Mariana;FAVOR MARCAR O RETORNO EM 30 DIAS. OBRIGADO. ;
1406;21/04/2020;1100001406;12345671406;Carlos;´A RESSONANCIA MAGNETICA SOLICITO AO PACIENTE ACIMA COM DOR LOMBAR E QUADRIS                                                                    RNM BACIA                                                                   RNM LOMBAR  ;
1407;19/03/2020;1100001407;12345671407;Paula;ORIENTAÇÃO Paciente avaliado ontem por equipe de pediatria e cirurgia pediatrica, devido à abscesso cutâneo. Orientado inciar ATB oral e compressas quentes.  Orientado retorno por volta das 06h30, em jejum de água e comida por 8h, para reavaliação. Se ausencia de drenagem, orientado internação.  ;
1408;29/01/2020;1100001408;12345671408;Lucas;SOLICITO  USG TRANSVAGINAL USG MAMAS  CID Z01.4  ;
1409;27/05/2020;1100001409;12345671409;Juliana;. Solicito Puncao lombar com manometria ( pressao de abertura) HD hipertensao intracraniana idiopatica + PO  de angioplastia venosa ;
1410;07/04/2020;1100001410;12345671410;Fernando;Solicito Anti-TPO Vitamina D Calcio ionico HbA1C Relação proteina/creatinina urinária ;
1411;22/12/2020;1100001411;12345671411;Cristina; tensor para instabilidade patelo femoral  ;
1412;17/08/2020;1100001412;12345671412;Rafael;SOLICITAÇÃO DE EXAME Painel Viral Respiratório ;
1413;25/04/2020;1100001413;12345671413;Patrícia;ENCAMINHO PARA TERAPIA OCUPACIONAL  CID : F88 ;
1414;12/01/2020;1100001414;12345671414;Vinícius;CEA  CA 19.9  CA 15.3 ;
1415;25/12/2020;1100001415;12345671415;Camila;SOLICITO - HEMOGRAMA COMPLETO - SOROLOGIA PARA DENGUE IGG E IGM COLETAR EM 15/03 ;
1416;12/03/2020;1100001416;12345671416;Rodrigo;PACIENTE COM QUADRO DE DOR ABDOMINAL (CID R10.4), NECESSITA DO SEGUINTE EXAME 1- US DE ABDOME TOTAL ;
1417;10/02/2020;1100001417;12345671417;Tatiana; SOLICITO COLETA TESTE PARA COVID 19 POR PRESENÇA DE SINTOMAS GRIPAIS CID B342 CODIGO  TUSS 40314618 ;
1418;03/07/2020;1100001418;12345671418;Gustavo;. Solicito Puncao lombar com manometria + estudo LCR HPP: Hipertensao intracraniana idiopatica ;
1419;06/06/2020;1100001419;12345671419;Isabela;"			SOLICITO 	HEMOGRAMA 	COAGULOGRAMA 	GLICEMIA 	CREATININA ";
1420;24/02/2020;1100001420;12345671420;João;- AGENDAR BUCO, ONOCARDIO, NUTRICIONISTA   ;
1421;24/03/2020;1100001421;12345671421;Maria;RETORNO EM MARÇO DE 2024 ;
1422;16/08/2020;1100001422;12345671422;José;SOLICITO RX DO TORNOZELO D AP + AP VERD + P  ;
1423;08/04/2020;1100001423;12345671423;Ana;;
1424;19/04/2020;1100001424;12345671424;Pedro;                                                                                                                                  AO PSIQUIATRA          ENCAMINHO O PACIENTE ACIMA PARA AVALIAÇÃO PARA DIAGNÓSTICA E CONDUTA. ;
1425;10/06/2020;1100001425;12345671425;Mariana;SOLICITO: - B12 - VDRL - HMG - NA, K, CALCIO, MG - TGP, TGO, GGT, FOSF ALCALINA - ALBUMINA - TEMPO PROTROMBINA - AMILASE - B12 E VIT D HD: CCL CID: F067 ;
1426;27/07/2020;1100001426;12345671426;Carlos;DECLARAÇÃO DECLARO PARA DEVIDOS FINS QUE PACIENTE ACIMA ESTA APTO PARA FREQUENTAR  CRECHE. ;
1427;11/08/2020;1100001427;12345671427;Paula;1- ECOCARDIOGRAMA COM ESFORÇO FISICO ( 40901696 )  MOTIVO : AV CARDIO PARA ATIVIDADE FISICA  ;
1428;23/03/2020;1100001428;12345671428;Lucas;PACIENTE COM HEMIPARESIA MID, ASSOCIADO A DESVIO DE RIMA, SONOLENCIA E FALA EMPASTADA - QUADRO COMPATÍVEL COM SUSPEITA DE AVCi, NECESSITANDO INTERNAÇÃO EM UTI PARA MONITORIZAÇÃO NEUROLÓGICA ;
1429;09/05/2020;1100001429;12345671429;Juliana;"ATESTADO MÉDICO AO INSS: PACIENTE RELATA SINTOMAS DE ANSIEDADE PAROXISTICA HA 6 MESES, TENDO EVOLUIDO COM PIORA, COM SINTOMAS DEPRESSIVOS, ADINAMIA E INSONIA. EM USO DE VENLAFAXINA 150MG/DIA + QUETIAPINA 50MG/DIA + ALPRAZOLAM SE NECESSARIO; CID X: F41.0 +F43.0 + F32.2. SOLICITO AFASTAMENTO DAS ATIVIDADES OCUPACIONAIS POR TEMPO INDETERMINADO - MANTENDO SINTOMAS, EM TRATAMENTO REGULAR. ";
1430;20/01/2020;1100001430;12345671430;Fernando;AO LABORATÓRIO PACIENTE WCOM QUADRO DE FEBRE E SINTOMAS GRIPAIS HÁ 3 DIAS, SOLICITO REALIZAÇÃO DE PCR COVID. GRATA ;
1431;11/12/2020;1100001431;12345671431;Cristina;"Solicito: 1. Hemograma Completo - controle Dengue 		coletar dia 23/04/2024 ";
1432;11/08/2020;1100001432;12345671432;Rafael;SOLICITO EXAME - URGENTE PET-CT -FDG CID C74 Paciente com neoplasia de adrenal metastática, em tratamento com dabrafenibe e trametinibe, com doença estável. Não tem doença mensurável com exames convencionais de imagem, e necessita avaliação de resposta e controle de progressão de doença, para verificação da eficácia do tratamento (manterá a terapia até progressão de doença). ;
1433;30/12/2020;1100001433;12345671433;Patrícia;A EQUIPE DE FERIDAS  ENCAMINHO PCTE COM NEO DE PULMAO COM META CEREBRAL EM TTO, COM PERDA IMPORTANTE DE PESO, COMEÇANDO A APRESENTAR ESCARA DE PRESSAO ;
1434;10/12/2020;1100001434;12345671434;Vinícius;À FISIOTERAPIA ENCAMINHO PARA REABILTIAÇÃO PACIENTE COM LESÃO DE MANGUITO ROTADOR DIRITO SESSÕES:10 ;
1435;27/06/2020;1100001435;12345671435;Camila;SOLICITO:  - HEMOGRAMA - PCR - TGO - TGP - COAGULOGRAMA ;
1436;08/03/2020;1100001436;12345671436;Rodrigo;RELATÓRIO MÉDICO PACIENTE COM DIAGNÓSTICO DE ESCLEROSE MÚLTIPLA ALTAMENTE ATIVA,  FORMA REMITENTE-RECORRENTE, EVOLUINDO HÁ 3 DIAS COM HEMIPARESIA ESQUERDA, PREDOMÍNIO BRAQUIO-CRURAL, EM PIORA PROGRESSIVA, PROVÁVEL ATIVIDADE DE DOENÇA, NECESSITANDO INTERNAÇÃO PARA MELHOR SEGUIMENTO E AVALIAÇÃO DE PULSOTERAPIA COM CORTICOÍDE, BEM COMO NECESSIDADE DE EXAMES DE IMAGEM PARA AVALAÇÃO DE PROGRESSÃO DE DOENÇA.  ;
1437;18/10/2020;1100001437;12345671437;Tatiana;"SOLICITO PARA COLETA DIA 04/03/24: 	NS1 	HEMOGRAMA SUSPEITA: CID A90 SE PLANO NÃO AUTORIZAR, LIGAR PARA O MESMO E PERGUNTAR SOBRE TELEMEDICINA E AGENDAR CONSULTA ONLINE PARA SOLICITAREM O EXAME ";
1438;23/01/2020;1100001438;12345671438;Gustavo; SOLICITO EXAMES: - ESPERMOGRAMA COM MORFOLOGIA DE KRUGER AVALIAR ALTERAÇÕES / INFERTILIDADE CID: N46 ;
1439;29/10/2020;1100001439;12345671439;Isabela;SOLICITO: 1 - HEMOGRAMA COM PLAQUETAS COLETAR EXAME DIA 05/04/2024.  ;
1440;19/11/2020;1100001440;12345671440;João;SOLICITO: Consulta pré operatória: - Anesteisologia: Progrmação ureterorrenolitotripsia flexivel + implnate de duplo j ;
1441;10/07/2020;1100001441;12345671441;Maria;Adolescente com quadro sugestivo de ansiedade Solicito avaliação e seguimento psicologico ;
1442;07/01/2020;1100001442;12345671442;José;SOLICITO: CITOLOGIA ONCÓTICA CERVICO-VAGINAL  COLETA DE MATERIAL CERVICO-VAGINAL (41301099) ;
1443;14/07/2020;1100001443;12345671443;Ana;SOLICITAÇÃO DO EXAME PACIENTE COM DOR E EDEMA NO JOELHO ESQ, SEM HISTORIA DE TRAUMA SOLICITO RNM DO JOELHO ESQUERDO SEM CONTRASTE CID M255 GRATO ;
1444;28/01/2020;1100001444;12345671444;Pedro;Solicito: Hemograma completo Indicação: Acompanhamento de dengue com plaquetopenia (95000 14/03) ;
1445;26/07/2020;1100001445;12345671445;Mariana;"Orientações ao paciente com suspeita/confirmado de dengue:  - Analgesia ( paracetamol ou dipirona - conforme receita); - Não use AAS, Ibuprofeno e medicamentos não indicados pelo seu médico.  - Ingerir líquidos na quantidade mínima de: __________ litros/dia.  - Agendar avaliação com infectologista no momento em que a febre cessar ou no quinto dia de sintomas.  - Retorne imediatamente ao Pronto Socorro em qualquer das seguintes situações:  Dor na barriga muito forte Vômitos intensos Suor frio  Tontura ao levantar  Sangramentos espontâneos  Palidez  Diminuição no volume de urina Dificuldade de respirar  Dificuldade de ingerir líquidos e se alimentar em casa Manchas roxas na pele  Agitação ou sonolência ";
1446;06/06/2020;1100001446;12345671446;Carlos;"SOLICITO RM DE POLEGAR DIREITO  HD; LESÃO LIGAMENTAR POLEGAR? ( STENER) CID S60 GRATA. ";
1447;17/10/2020;1100001447;12345671447;Paula;PACIENTE REFERE DOR EM FLANCO ESQUERDO COM IRRADIAÇÃO PARA FIE HA 1 DIA, ASSOCIADA A DISURIA. NEGA FEBRE AFERIDA. SOLICITO TC ABDOME ;
1448;01/05/2020;1100001448;12345671448;Lucas; ENCAMINHO O PACIENTE ACIMA COM HD: ENTORSE DE TORNOZELO DIREITO  PARA FISIOTERAPIA 10 SESSÕES - 2.01.03.48-4 GRATO S93.4  ;
1449;21/02/2020;1100001449;12345671449;Juliana;AO COLEGA NEUROLOGISTA SOU INFORMADO PELO PACIENTE ACIMA DA RESTRIÇÃO AO USO DA SINVASTATINA VISTO AVALIAÇÃO DE MIASTENIA GRAVIS ,POREM TAMBEM INFORMADO  INVESTIGAÇÃO DE POLINEUROPATIA  . SOLICITO AO COLEGA SE POSSIVEL AVALIAÇÃO DA CONTRA INDICAÇÃO DA ESTATINA OU A POSSIBILIDADE  DA PITAVASTATINA PARA CONTROLE LIPIDICO VISTO PACIENTE FORA DA META DE CONTROLE E PRESENÇA  DE ALTO RISCO CARDIOVASCULAR . MANTENHO A DISPOSIÇÃO  ATTE  LELIO LEMOS  ;
1450;18/10/2020;1100001450;12345671450;Fernando;PACIENTE COM SINTOMAS GRIPAIS HÁ 3  DIAS. SOLICITO TESTE ANTIGENO COVID. CID: B34.2 40314618 GRATA ;
1451;27/07/2020;1100001451;12345671451;Cristina; SOLICITO PARA PACIENTE ACIMA: ..........  RMN JOELHO DIREITO  CÓDIGO: 41101316 JUSTIFICATIVA: LESÃO MENISCAL  CID 10: M23 ;
1452;06/09/2020;1100001452;12345671452;Rafael;RETORNO EM ABRIL DE 2024 COM NOVOS EXAMES ;
1453;04/01/2020;1100001453;12345671453;Patrícia;SOLICITO PARA A PACIENTE O SEGUINTE EXAME 1- RESSONANCIA MAGNETICA COM CONTRASTE PELVICA HDX LESÃO  HETEROGENA DE CRESCIMENTO PROGRESSIVO INESPECIFICA A ECOGRAFIA TRANSVAGINAL .  ;
1454;23/05/2020;1100001454;12345671454;Vinícius;SOLICITO:  TOMOGRAFIA DE CRANIO  CID: R03  TUSS 41001010 ;
1455;25/04/2020;1100001455;12345671455;Camila;AO HEMATOLOGISTA PACIENTE COM QUADRO DE ANEMIA MICROCÍTICA E HIPOCROMICA, COM HB 8,8. REFERE RESULTADO SEMELAHTNE HÁ 03 MESES. SOLICITO AVALIAÇÃO E CONDUTA. GRATO, ;
1456;01/03/2020;1100001456;12345671456;Rodrigo;EXAMES RUACUTAN: GLICEMIA DE JEJUM COLESTEROL TOTAL E FRAÇÕES TRIGLICERÍDEOS TGO, TGP FOSFATASE ALCALINA, GAMA GT UREIA CREATININA BILIRRUBINAS TOTAIS E FRAÇÕES COAGULOGRAMA VHS NA, K ;
1457;01/04/2020;1100001457;12345671457;Tatiana; SOLICITO teste SARS-CoV-2 (Coronavírus COVID-19), teste rápido para detecção de antígeno, PARA PACIENTE ACIMA, COM SINTOMAS GRIPAIS. CID: B349 ;
1458;02/12/2020;1100001458;12345671458;Gustavo; PARA FISIOTERAPIA MOTORA - 20 sessões  Pode aumentar a força dor exercicios com membros inferiores AINDA SEM CARGA Para punho e mão esquerda  - melhora da força muscular e da MOBILIDADE ;
1459;06/09/2020;1100001459;12345671459;Isabela;SOLCIITO COELTA DE SECREÇÃO VAGINAL PARA FUNGOSCOPIA, BACTERIOSCOPIA, CULTURA E ANTIBIOGRAMA, SE NECESSARIO. GRATA. ;
1460;11/08/2020;1100001460;12345671460;João;À FISIOTERAPIA ENCAMINHO PACIENTE COM FIBROMIALGIA PARA REABILITAÇÃO POR 6 MESES ;
1461;29/01/2020;1100001461;12345671461;Maria;SOLICITO    HEMOGRAMA   G LICEMIA   UREIA  CREATININA       TGO   TGP                   COAGULOGRAMA   AC URICO ;
1462;06/04/2020;1100001462;12345671462;José; HD   INSTABILIDADE FEMORO PATELAR JOELHO ESQ (M222) CD   TOMOGRAFIA COMPUTADORIZADA DO JOELHO ESQ PARA ALTURA PATELAR E TAGT. ATT, ;
1463;22/06/2020;1100001463;12345671463;Ana; -SOLICITO: HEMOGRAMA (COLETAR NA MANHÃ DA CONSULTA) ;
1464;28/08/2020;1100001464;12345671464;Pedro;SOLICITO USG TRANSVAGINAL USG ABDOME TOTAL USG MAMAS  HS: ESTEATOSE CISTO RENAL  NÓDULO MAMÁRIO  ;
1465;17/08/2020;1100001465;12345671465;Mariana;SOLICITO HEMOGRAMA SODIO POTASSIO UREIA CREATININA TGO TGP VHS PCR ;
1466;15/08/2020;1100001466;12345671466;Carlos; FISIOTERAPIA ( CERVICAL) HD: CERVICALGIA  ;
1467;02/01/2020;1100001467;12345671467;Paula;À FISIO PÉLVICA G1, IG: 35+1 (A) ENCAMINHO PARA FISIO PÉLVICA. CORDIALMENTE ;
1468;12/03/2020;1100001468;12345671468;Lucas;A anestesiologia Paciente com nefrolitiase em programação de ureterorrenolitotripsia. Solicito aval pre op , grato  ;
1469;24/10/2020;1100001469;12345671469;Juliana;SOLICITO USG MAMAS USG TRANSVAGINAL  HD SUPERVISÃO DE DIU CID Z30.5 ;
1470;19/03/2020;1100001470;12345671470;Fernando;SOLICITO SOROLOGIA PARA DENGUE IGG E IGM ;
1471;30/07/2020;1100001471;12345671471;Cristina;SOLICITO  NS1  CID A90 TUSS 40324192 ;
1472;19/04/2020;1100001472;12345671472;Rafael; PEDIDO DE EXAME  Solicito antigeno de dengue - NS1  CID:A90 Códifgo TUSS: 40324192 ;
1473;25/07/2020;1100001473;12345671473;Patrícia; AVALIO PACIENTE COM SD DE FRAGILIDADE DO IDOSO E PERDA DE MASSA MUSCULAR. ORIENTO REALIZAÇÃO DE FISIOTERAPIA PARA REFORÇO MUSCULAR - GANHO/MANUTENÇÃO DE MASSA - IMPORTANTE PARA SISTEMA MUSCUL ESQUELÉTICO E IMUNOLÓGICO  ;
1474;07/12/2020;1100001474;12345671474;Vinícius;AO CONVENIO,  PACIENTE COM SINTOMAS GRIPAIS E EPIDEMIOLOGIA PARA COVID  SOLICITO TESTE RAPIDO OU RT-PCR PARA COVID-19  GRATA  CID B34.2 TUSS 40314618 ;
1475;16/10/2020;1100001475;12345671475;Camila;AO CONVENIO, SOLICITO OS SEGUINTES EXAMES: -  HEMOGRAMA -  NS1 -  TESTE RAPIDO COVID  -  URINA 1  -  UROCULTURA CID A90 ;
1476;25/06/2020;1100001476;12345671476;Rodrigo;SOLICITO EXAME:  POLISSONOGRAFIA DE NOITE INTEIRA  ;
1477;11/05/2020;1100001477;12345671477;Tatiana;AO PLANO DE SAÚDE  PACIENTE COM QUADRO INFECCIOSO DE DENGUE POSITIVO, COM INÍCIO DOS SINTOMAS EM 18/03/24, EVOLUINDO COM PIORA DOS SINTOMAS E PLAQUETOPENIA, APRESENTANDO PLAQUETAS DE 32.000. SOLICITO INTERNAÇÃO PARA TRATAMENTO E MONITORIZAÇÃO GRATA  ;
1478;23/04/2020;1100001478;12345671478;Gustavo;;
1479;28/04/2020;1100001479;12345671479;Isabela;AO CARDIOLOGISTA SOLICITO AVALAIAÇO CARDIACA QUANTO AO RISCO CIRURGICO  ;
1480;07/10/2020;1100001480;12345671480;João;SOLICITO IMUNOHISTOQUÍMICA DE BIÓPSIA DE MAMA DIREITA QUE MOSTRA CARCINOMA INDIFERENCIADO. CORDIALMENTE ;
1481;19/11/2020;1100001481;12345671481;Maria;SOLICITO USG DE OMBROS ( LESÃO DE MANGUITO ROTADOR BILATERAL?) ;
1482;24/07/2020;1100001482;12345671482;José;SOlicito 1 Hemograma completo *** coletar em 24/04/24 ;
1483;05/04/2020;1100001483;12345671483;Ana;SOLICITO AVALIAÇÃO ENDOCRINOLOGISTA ;
1484;15/01/2020;1100001484;12345671484;Pedro;Solicito PET-CT Just avaliação comparativa de neoplasia de mama C 50 ;
1485;23/02/2020;1100001485;12345671485;Mariana;SOLICITO: HEMOGRAMA ;
1486;10/04/2020;1100001486;12345671486;Carlos;SOLICITO AVALIAÇÃOA COM PROCTOLOGISTA OBS= SANGRAMENTO AO EVACUAR ;
1487;15/05/2020;1100001487;12345671487;Paula;SOLICITO  EXAME TOXICOLOGICO SANGUINEO  ;
1488;16/06/2020;1100001488;12345671488;Lucas;SOLICITO PARA PACIENTE ACIMA: .................................................  RX PÉ BILATERAL .................................................  AP E PERFIL. CID 10: M93 RX CALCANEO BILATERAL PERFIL + AXIAL CID 10: M93 RX TORNOZELO BILATERAL AP E PERFIL CID 10: M93 RX PERNA BILATERAL AP E PERFIL CID 10: M93 ;
1489;04/12/2020;1100001489;12345671489;Juliana;AO AMBULATORIO DE PEQUENAS CIRURGIAS  APLICACAO DE CORTICOIDE INTRALESIONAL  QUELOIDES GRATA ;
1490;04/06/2020;1100001490;12345671490;Fernando;### COLETAR EXAMES APOS DIA 05/03 PARA RETORNO JA AGENDARO DIA 11/03 ### ;
1491;31/05/2020;1100001491;12345671491;Cristina;SOLICITO VDRL FTA-abs Hemograma ;
1492;27/07/2020;1100001492;12345671492;Rafael;US (JOELHO ESQUERDO ) ..........  CÓDIGO: 40901220 JUSTIFICATIVA: TENDINOPATIA ANSERINA+ BURSITE  CID 10: M678 ;
1493;18/05/2020;1100001493;12345671493;Patrícia;solicito para a poaciente a realização dos seguintes exames  1-ecografia obstetrica morfologica do segundo trimestre 2- ecografia transvaginal 3- ecocardiografia  fetal com dopplerfluxometria colorida  z34  ;
1494;17/12/2020;1100001494;12345671494;Vinícius;"				SOLICITO 		RX  BACIA 			AP 		RX  FEMUR  DIR		AP 				 						PERFIL ";
1495;06/08/2020;1100001495;12345671495;Camila;Atestado médico  Atesto para os devidos fins que apciente está apto para realização de atividade física. ;
1496;30/12/2020;1100001496;12345671496;Rodrigo;   MARCAR CONSULTA COM NEUROLOGISTA CLÍNICO         HD - DEFICT COGNITIVO  ;
1497;28/07/2020;1100001497;12345671497;Tatiana; SOLICITO PARA PACIENTE ACIMA: ..........  ULTRASSOM PUNHO DIREITO  ..........  HD : TENDINITE DE QUERVAIN ? CID 10: M255 ;
1498;05/08/2020;1100001498;12345671498;Gustavo;Paciente deverá retornar em 7 dias para retirada de pontos de sutura em couro cabeludo. Retorno imediato se sinais flogisticos / piora clinica ;
1499;23/03/2020;1100001499;12345671499;Isabela;LOMBALGIA SOLICITO FISIOTERAPIA 10 SESSÕES CID M545 TUSS 20103514 ;
1500;18/04/2020;1100001500;12345671500;João;"À Oftalmologia; Encaminho paciente acima, 76 anos, com lacrimejamento recorrente em ambos os olhos, para avaliação e conduta. Grata, ";
1501;28/01/2020;1100001501;12345671501;Maria;ORIENTAÇOES ROBOFOOT  ;
1502;02/01/2020;1100001502;12345671502;José;ahahhaa ;
1503;07/02/2020;1100001503;12345671503;Ana;AO CONVENIO,  PACIENTE COM SINTOMAS GRIPAIS E EPIDEMIOLOGIA PARA COVID  SOLICITO TESTE RAPIDO OU RT-PCR PARA COVID-19  GRATA  CID B34.2 TUSS 40314618 ;
1504;19/04/2020;1100001504;12345671504;Pedro;Solicito: - Dosagem sérico de lítio Exame de controle ;
1505;07/10/2020;1100001505;12345671505;Mariana;USO ORTOPEDICO  BRACE PARA EPICONDILITE LATERAL DO COTOVELO ESQUERDO  ;
1506;20/06/2020;1100001506;12345671506;Carlos;"Informação ao paciente ..........  DENGUE - ORIENTAÇÕES A dengue é uma doença febril causada por um vírus e na maioria dos casos, apresenta uma evolução benigna. Para que você esteja seguro em casa é importante que você saiba que: 1) Alguns sintomas podem indicar a necessidade de retornar ao Pronto Atendimento, estes são: Dor abdominal intensa e contínua Vômitos persistentes Queda da pressão Sonolência Irritabilidade Sangramentos na gengiva, no nariz, nos vômitos e nas fezes (fezes escuras, cor de borra de café) Diminuição do volume da urina Redução brusca da temperatura corporal Desconforto respiratório 2) O diagnóstico laboratorial específico para o vírus da dengue é realizado por meio de sorologia realizada na amostra de sangue que você já realizou e por isso está recebendo essas orientações. 3) Você deve fazer o acompanhamento com seu médico durante o período da doença e de sua convalescença, para que a conduta médica possa ser atualizada sempre que for necessário. 4- Manter a hidratação durante todo o período febril e por até 24-48 horas após a defervescência da febre. 5- A alimentação não deve ser interrompida durante a hidratação e sim administrada de acordo com a aceitação do paciente.  Alguns medicamentos são contraindicados em casos de Dengue, portanto procure seu médico antes de usá-los. São eles: - Ácido acetilsalicílico	Analgesin, AAS, Aspirina, Doril, Coristina, Aceticil, Acetildor, Melhoral, Acidalic, Cafiaspirina, Sonrisal, Somalgin, Assedatil, Bayaspirina, Bufferin, Ecasil-81, Antitermin, Asetisin, AS-Med, Salicetil, Vasclin, Calmador, Cibalena A, Salipirin, Resprax, Salitil, Migrainex, Engov - Ibuprofeno	Buscofem, Motrin, Advil, Alivium, Spidufen, Atrofem, Buprovil - Cetoprofeno	Profenid, Bicerto, Artrosil, Algie, TriploA - Diclofenaco	Voltaren, Biofenac, Flotac, Cataflam, Flodin, Fenaren, Tandrilax - Naproxeno	Flanax, Vimovo, Naxotec, Sumaxpro, Napros ";
